1	1	0.64761	589.142
2	2	0.65458	107.857
3	2	0.65218	109.098
4	2	0.65352	106.192
5	2	0.64908	105.795
6	2	0.75757	177.864
7	2	0.79514	222.649
8	2	0.80066	221.411
9	2	0.80661	225.237
10	2	0.81184	227.33
11	2	0.81447	226.149
12	2	0.81856	230.962
13	2	0.82155	240.007
14	2	0.81976	238.697
15	2	0.8219	242.801
16	2	0.82095	242.368
17	2	0.8231	245.371
18	2	0.82198	243.352
19	2	0.82521	242.187
20	2	0.82429	245.252
21	2	0.82176	246.198
22	2	0.82454	246.21
23	2	0.8252	246.517
24	2	0.8259	247.769
25	2	0.82351	249.023
26	2	0.82381	248.686
27	3	0.65629	29.9753
28	3	0.6507	30.1498
29	3	0.65151	27.4533
30	3	0.65673	24.6852
31	3	0.76218	27.0829
32	3	0.79789	31.022
33	3	0.80396	32.1994
34	3	0.81138	32.5952
35	3	0.81929	34.0005
36	3	0.82457	33.8429
37	3	0.82654	33.9968
38	3	0.82755	34.0754
39	3	0.82832	34.2189
40	3	0.82858	35.8815
41	3	0.83021	34.9576
42	3	0.83293	34.9182
43	3	0.83199	35.4819
44	3	0.83119	35.9297
45	3	0.83344	35.0971
46	3	0.83369	35.4636
47	3	0.83421	35.3966
48	3	0.83166	35.5993
49	3	0.83534	34.7729
50	3	0.83297	35.6989
51	3	0.64909	30.1965
52	3	0.65252	26.6233
53	3	0.65453	24.6413
54	3	0.76064	27.7355
55	3	0.79718	32.9389
56	3	0.80287	31.5249
57	3	0.80886	34.1755
58	3	0.81712	34.012
59	3	0.82105	34.8928
60	3	0.82382	35.0159
61	3	0.8265	35.8993
62	3	0.82718	34.6737
63	3	0.82999	35.2438
64	3	0.82845	35.9456
65	3	0.83165	36.6777
66	3	0.83067	36.0617
67	3	0.83221	37.0449
68	3	0.83341	36.2994
69	3	0.83319	36.563
70	3	0.83109	36.5466
71	3	0.83334	36.6854
72	3	0.83332	36.35
73	3	0.83182	37.2845
74	3	0.65309	24.3781
75	3	0.65375	22.6831
76	3	0.7619	26.8716
77	3	0.79793	31.626
78	3	0.80096	32.1181
79	3	0.81317	32.7382
80	3	0.81639	33.4368
81	3	0.82256	33.6706
82	3	0.8249	33.9136
