1	1	0.64761	546.962
1	1	0.64761	451.825
1	1	0.64761	347.879
1	1	0.64761	430.88
1	1	0.64761	385.743
1	1	0.64761	401.273
1	1	0.64761	343.081
1	1	0.64761	384.267
1	1	0.64761	470.287
1	1	0.64761	447.815
1	1	0.64761	425.545
1	1	0.64761	389.429
1	1	0.64761	351.807
1	1	0.64761	509.495
1	1	0.64761	395.882
1	1	0.64761	507.552
1	1	0.64761	344.298
1	1	0.64761	524.728
1	1	0.64761	411.318
1	1	0.64761	395.269
1	1	0.64761	414.665
1	1	0.64761	525.826
1	1	0.64761	450.57
1	1	0.64761	370.171
1	1	0.64761	327.706
1	1	0.64761	398.206
1	1	0.64761	464.405
1	1	0.64761	466.463
1	1	0.64761	382.318
1	1	0.64761	357.258
1	1	0.64761	519.925
1	1	0.64761	448.493
1	1	0.64761	380.601
1	1	0.64761	380.765
1	1	0.64761	308.511
1	1	0.64761	430.468
1	1	0.64761	534.517
1	1	0.64761	429.681
1	1	0.64761	317.748
1	1	0.64761	387.069
1	1	0.64761	500.889
1	1	0.64761	497.363
1	1	0.64761	326.684
1	1	0.64761	430.124
1	1	0.64761	396.193
1	1	0.64761	404.854
1	1	0.64761	346.242
1	1	0.64761	463.608
1	1	0.64761	349.184
1	1	0.64761	419.264
1	1	0.64761	356.947
1	1	0.64761	388.026
1	1	0.64761	440.391
1	1	0.64761	531.652
1	1	0.64761	451.244
1	1	0.64761	350.436
1	1	0.64761	425.322
1	1	0.64761	477.807
1	1	0.64761	500.06
1	1	0.64761	526.862
1	1	0.64761	518.217
1	1	0.64761	491.469
1	1	0.64761	420.436
1	1	0.64761	383.383
1	1	0.64761	362.399
1	1	0.64761	366.894
1	1	0.64761	561.588
1	1	0.64761	488.212
1	1	0.64761	442.141
1	1	0.64761	452.722
1	1	0.64761	518.315
1	1	0.64761	432.13
1	1	0.64761	516.252
1	1	0.64761	388.145
1	1	0.64761	466.996
1	1	0.64761	462.248
1	1	0.64761	325.65
1	1	0.64761	450.241
1	1	0.64761	484.003
1	1	0.64761	401.918
1	1	0.64761	354.865
1	1	0.64761	442.685
1	1	0.64761	487.595
1	1	0.64761	338.301
1	1	0.64761	519.623
1	1	0.64761	514.047
1	1	0.64761	444.36
1	1	0.64761	472.238
1	1	0.64761	395.851
1	1	0.64761	392.881
1	1	0.64761	431.361
1	1	0.64761	492.512
1	1	0.64761	500.623
1	1	0.64761	391.472
1	1	0.64761	450.789
1	1	0.64761	411.038
1	1	0.64761	492.922
1	1	0.64761	450.454
1	1	0.64761	564.945
1	1	0.64761	453.388
2	2	0.65458	213.149
2	2	0.65458	138.483
2	2	0.65458	184.228
2	2	0.65458	123.917
2	2	0.65458	179.942
2	2	0.65458	151.718
2	2	0.65458	171.107
2	2	0.65458	160.554
2	2	0.65458	186.716
2	2	0.65458	196.552
2	2	0.65458	250.266
2	2	0.65458	177.786
2	2	0.65458	229.711
2	2	0.65458	137.549
2	2	0.65458	121.822
2	2	0.65458	188.724
2	2	0.65458	217.794
2	2	0.65458	119.652
2	2	0.65458	152.982
2	2	0.65458	200.914
2	2	0.65458	207.209
2	2	0.65458	118.1
2	2	0.65458	123.32
2	2	0.65458	167.052
2	2	0.65458	124.025
2	2	0.65458	154.788
2	2	0.65458	137.137
2	2	0.65458	167.11
2	2	0.65458	168.857
2	2	0.65458	141.405
2	2	0.65458	217.693
2	2	0.65458	153.843
2	2	0.65458	183.228
2	2	0.65458	194.699
2	2	0.65458	133.246
2	2	0.65458	167.637
2	2	0.65458	165.061
2	2	0.65458	199.5
2	2	0.65458	154.575
2	2	0.65458	208.682
2	2	0.65458	145.307
2	2	0.65458	99.3623
2	2	0.65458	144.473
2	2	0.65458	288.46
2	2	0.65458	157.012
2	2	0.65458	165.375
2	2	0.65458	222.902
2	2	0.65458	129.173
2	2	0.65458	152.783
2	2	0.65458	147.201
2	2	0.65458	198.995
2	2	0.65458	149.443
2	2	0.65458	111.922
2	2	0.65458	209.938
2	2	0.65458	144.322
2	2	0.65458	115.124
2	2	0.65458	160.068
2	2	0.65458	127.742
2	2	0.65458	196.622
2	2	0.65458	206.746
2	2	0.65458	161.91
2	2	0.65458	142.578
2	2	0.65458	202.135
2	2	0.65458	187.352
2	2	0.65458	145.678
2	2	0.65458	114.352
2	2	0.65458	192.051
2	2	0.65458	165.358
2	2	0.65458	174.323
2	2	0.65458	214.032
2	2	0.65458	149.447
2	2	0.65458	196.261
2	2	0.65458	236.07
2	2	0.65458	125.497
2	2	0.65458	158.736
2	2	0.65458	184.132
2	2	0.65458	264.009
2	2	0.65458	194.833
2	2	0.65458	249.191
2	2	0.65458	101.79
2	2	0.65458	106.498
2	2	0.65458	134.022
2	2	0.65458	190.085
2	2	0.65458	211.934
2	2	0.65458	130.202
2	2	0.65458	121.299
2	2	0.65458	136.005
2	2	0.65458	140.167
2	2	0.65458	123.865
2	2	0.65458	163.445
2	2	0.65458	152.483
2	2	0.65458	206.118
2	2	0.65458	170.389
2	2	0.65458	145.964
2	2	0.65458	140.821
2	2	0.65458	150.034
2	2	0.65458	110.104
2	2	0.65458	191.631
2	2	0.65458	187.403
2	2	0.65458	231.294
3	2	0.65218	136.097
3	2	0.65218	214.284
3	2	0.65218	147.272
3	2	0.65218	148.238
3	2	0.65218	216.705
3	2	0.65218	190.489
3	2	0.65218	194.099
3	2	0.65218	151.662
3	2	0.65218	185.833
3	2	0.65218	135.501
3	2	0.65218	180.474
3	2	0.65218	193.742
3	2	0.65218	176.475
3	2	0.65218	140.231
3	2	0.65218	158.996
3	2	0.65218	201.338
3	2	0.65218	160.559
3	2	0.65218	194.928
3	2	0.65218	157.309
3	2	0.65218	169.843
3	2	0.65218	127.404
3	2	0.65218	219.83
3	2	0.65218	168.735
3	2	0.65218	190.341
3	2	0.65218	114.407
3	2	0.65218	191.229
3	2	0.65218	244.583
3	2	0.65218	108.097
3	2	0.65218	211.975
3	2	0.65218	193.433
3	2	0.65218	185.493
3	2	0.65218	245.834
3	2	0.65218	220.541
3	2	0.65218	134.091
3	2	0.65218	200.642
3	2	0.65218	235.976
3	2	0.65218	177.182
3	2	0.65218	177.496
3	2	0.65218	205.207
3	2	0.65218	195.759
3	2	0.65218	159.345
3	2	0.65218	136.121
3	2	0.65218	170.444
3	2	0.65218	228.899
3	2	0.65218	141.267
3	2	0.65218	169.886
3	2	0.65218	129.321
3	2	0.65218	116.529
3	2	0.65218	189.929
3	2	0.65218	139.379
3	2	0.65218	141.74
3	2	0.65218	206.617
3	2	0.65218	202.407
3	2	0.65218	247.165
3	2	0.65218	119.501
3	2	0.65218	166.522
3	2	0.65218	117.425
3	2	0.65218	149.793
3	2	0.65218	150.319
3	2	0.65218	178.827
3	2	0.65218	154.659
3	2	0.65218	143.813
3	2	0.65218	125.964
3	2	0.65218	184.308
3	2	0.65218	224.749
3	2	0.65218	163.346
3	2	0.65218	100.605
3	2	0.65218	113.513
3	2	0.65218	120.567
3	2	0.65218	179.844
3	2	0.65218	213.277
3	2	0.65218	239.6
3	2	0.65218	119.461
3	2	0.65218	153.92
3	2	0.65218	125.637
3	2	0.65218	185.981
3	2	0.65218	174.385
3	2	0.65218	229.742
3	2	0.65218	229.433
3	2	0.65218	105.655
3	2	0.65218	122.046
3	2	0.65218	216.914
3	2	0.65218	136.762
3	2	0.65218	179.244
3	2	0.65218	182.449
3	2	0.65218	186.413
3	2	0.65218	214.112
3	2	0.65218	237.015
3	2	0.65218	174.748
3	2	0.65218	142.442
3	2	0.65218	194.388
3	2	0.65218	243.301
3	2	0.65218	161.689
3	2	0.65218	149.682
3	2	0.65218	113.801
3	2	0.65218	203.876
3	2	0.65218	147.768
3	2	0.65218	163.222
3	2	0.65218	210.914
3	2	0.65218	203.359
4	2	0.65352	197.124
