1	1	0.64761	408.42
2	2	0.65458	162.327
3	2	0.65218	162.617
4	2	0.65352	153.861
5	2	0.64908	144.49
6	2	0.75757	150.629
7	2	0.79514	168.981
8	2	0.80066	170.757
9	2	0.80661	174.178
10	2	0.81184	176.38
11	2	0.81447	175.806
12	2	0.81856	176.295
13	2	0.82155	182.215
14	2	0.81976	179.967
15	2	0.8219	182.423
16	2	0.82095	183.617
17	2	0.8231	184.712
18	2	0.82198	182.791
19	2	0.82521	181.018
20	2	0.82429	181.782
21	2	0.82176	182.279
22	2	0.82454	182.442
23	2	0.8252	183.254
24	2	0.8259	183.727
25	2	0.82351	184.435
26	2	0.82381	185.112
27	3	0.65629	50.0975
28	3	0.6507	50.1078
29	3	0.65151	47.2805
30	3	0.65673	42.6519
31	3	0.76218	48.8939
32	3	0.79789	54.2309
33	3	0.80396	56.576
34	3	0.81138	56.8996
35	3	0.81929	58.973
36	3	0.82457	58.6632
37	3	0.82654	58.8608
38	3	0.82755	59.3246
39	3	0.82832	59.5749
40	3	0.82858	62.2152
41	3	0.83021	60.2794
42	3	0.83293	60.3416
43	3	0.83199	61.1732
44	3	0.83119	61.9471
45	3	0.83344	60.4562
46	3	0.83369	61.2865
47	3	0.83421	61.4237
48	3	0.83166	61.7659
49	3	0.83534	59.5614
50	3	0.83297	61.4606
51	3	0.64909	50.3437
52	3	0.65252	45.2657
53	3	0.65453	42.2452
54	3	0.76064	49.5657
55	3	0.79718	56.8675
56	3	0.80287	54.7651
57	3	0.80886	59.0802
58	3	0.81712	58.5341
59	3	0.82105	60.1095
60	3	0.82382	59.8169
61	3	0.8265	61.5991
62	3	0.82718	59.6087
63	3	0.82999	60.6849
64	3	0.82845	61.5856
65	3	0.83165	62.6328
66	3	0.83067	61.67
67	3	0.83221	63.424
68	3	0.83341	62.4163
69	3	0.83319	62.3299
70	3	0.83109	62.3089
71	3	0.83334	62.7676
72	3	0.83332	62.3288
73	3	0.83182	63.6679
74	3	0.65309	41.9462
75	3	0.65375	39.8516
76	3	0.7619	46.9646
77	3	0.79793	53.6313
78	3	0.80096	53.8145
79	3	0.81317	54.4821
80	3	0.81639	55.8208
81	3	0.82256	55.8476
