0	1	0.58006	94.9984
1	2	0.57956	17.314
2	2	0.57683	17.6034
3	2	0.57659	17.6255
4	2	0.57501	17.5137
5	2	0.5704	17.4306
6	2	0.56926	17.4512
7	2	0.56102	17.6717
8	2	0.5615	17.7185
9	2	0.55692	18.0157
10	2	0.55645	18.2663
11	2	0.54987	18.567
12	2	0.54568	19.0807
13	2	0.54371	19.2537
14	2	0.54554	19.84
15	2	0.58475	23.8642
16	2	0.64359	29.9512
17	2	0.66769	32.9938
18	2	0.6745	33.4463
19	2	0.68283	32.9868
20	2	0.69586	32.9664
21	2	0.70304	32.5516
22	2	0.70709	31.9424
23	2	0.70746	32.5465
24	2	0.71343	32.747
25	2	0.71313	33.4137
26	3	0.58045	21.7897
27	3	0.57608	23.1763
28	3	0.57475	23.1266
29	3	0.57409	22.2993
30	3	0.56953	21.8691
31	3	0.56782	21.4813
32	3	0.56515	20.9136
33	3	0.56154	20.3314
34	3	0.55731	19.7669
35	3	0.55568	19.4094
36	3	0.54921	18.6622
37	3	0.54722	18.5419
38	3	0.54371	18.4759
39	3	0.54807	17.6524
40	3	0.58527	15.8633
41	3	0.6452	14.5954
42	3	0.67081	14.178
43	3	0.67419	14.2407
44	3	0.685	14.1445
45	3	0.69475	14.3469
46	3	0.70353	14.2952
47	3	0.70661	14.4167
48	3	0.70984	14.4704
49	3	0.71386	14.5223
50	3	0.57678	24.7086
51	3	0.57233	24.49
52	3	0.56804	24.1297
53	3	0.56911	23.4945
54	3	0.56462	22.4539
55	3	0.56245	21.9975
56	3	0.55952	21.4276
57	3	0.55384	20.9487
58	3	0.55243	20.7706
59	3	0.54701	20.1182
60	3	0.54406	19.8484
61	3	0.53974	18.9589
62	3	0.54505	18.4426
63	3	0.58188	16.7973
64	3	0.6415	15.3524
65	3	0.66626	14.838
66	3	0.67232	14.7237
67	3	0.68137	14.7757
68	3	0.69155	14.8608
69	3	0.70181	14.8013
70	3	0.70476	14.9924
71	3	0.70553	15.1148
72	3	0.70705	14.9601
73	3	0.57274	23.9816
74	3	0.56563	24.1418
75	3	0.56286	22.9239
76	3	0.55994	22.1593
77	3	0.5571	21.4716
78	3	0.55297	21.4543
79	3	0.55127	20.8422
80	3	0.54837	20.5193
81	3	0.54202	19.8107
82	3	0.53884	19.3412
83	3	0.54028	18.9333
84	3	0.54104	18.1589
85	3	0.58058	16.7393
86	3	0.642	15.1508
87	3	0.66315	14.6701
88	3	0.66676	14.6173
89	3	0.67799	14.6713
90	3	0.68892	14.8764
91	3	0.69414	14.9686
92	3	0.69603	15.0056
93	3	0.70003	14.8078
94	3	0.56017	22.9863
95	3	0.56005	22.13
96	3	0.55576	21.8768
97	3	0.55261	20.7907
98	3	0.55099	20.6892
99	3	0.54876	20.3893
100	3	0.54096	19.5953
101	3	0.54112	19.2139
102	3	0.53976	18.1736
103	3	0.53565	18.3647
104	3	0.54047	17.6375
105	3	0.57522	16.1991
106	3	0.63453	14.8693
107	3	0.65945	14.4164
108	3	0.66504	14.6813
109	3	0.67767	14.6004
