0	1	0.58006	-2000
1	2	0.57956	-2000
2	2	0.57683	-2000
3	2	0.57659	-2000
4	2	0.57501	-2000
5	2	0.5704	-2000
6	2	0.56926	-2000
7	2	0.56102	-2000
8	2	0.5615	-2000
9	2	0.55692	-2000
10	2	0.55645	-2000
11	2	0.54987	-2000
12	2	0.54568	-2000
13	2	0.54371	-2000
14	2	0.54554	72.5823
0	1	0.58006	-2000
1	2	0.57956	-2000
2	2	0.57683	-2000
3	2	0.57659	-2000
4	2	0.57501	-2000
5	2	0.5704	-2000
6	2	0.56926	-2000
7	2	0.56102	-2000
8	2	0.5615	-2000
9	2	0.55692	-2000
10	2	0.55645	-2000
11	2	0.54987	-2000
12	2	0.54568	-2000
13	2	0.54371	-2000
14	2	0.54554	72.5823
15	2	0.58475	-2000
16	2	0.64359	79.8471
17	2	0.66769	-2000
18	2	0.6745	83.2123
19	2	0.68283	82.7595
20	2	0.69586	81.1528
21	2	0.70304	81.6065
22	2	0.70709	82.3532
23	2	0.70746	81.5831
24	2	0.71343	80.4842
25	2	0.71313	82.8873
26	3	0.58045	-2000
27	3	0.57608	52.039
28	3	0.57475	-2000
29	3	0.57409	-2000
30	3	0.56953	-2000
31	3	0.56782	-2000
32	3	0.56515	-2000
33	3	0.56154	52.9508
34	3	0.55731	52.5804
35	3	0.55568	52.5472
36	3	0.54921	-2000
37	3	0.54722	-2000
38	3	0.54371	-2000
39	3	0.54807	52.3417
40	3	0.58527	-2000
41	3	0.6452	52.319
42	3	0.67081	53.7345
43	3	0.67419	54.2393
44	3	0.685	-2000
45	3	0.69475	-2000
46	3	0.70353	54.1547
47	3	0.70661	-2000
48	3	0.70984	52.5457
49	3	0.71386	54.4817
50	3	0.57678	53.2705
51	3	0.57233	53.3576
52	3	0.56804	55.1264
53	3	0.56911	-2000
54	3	0.56462	53.6708
55	3	0.56245	52.4757
56	3	0.55952	53.1693
57	3	0.55384	53.5306
58	3	0.55243	-2000
59	3	0.54701	53.0204
60	3	0.54406	53.2878
61	3	0.53974	-2000
62	3	0.54505	-2000
63	3	0.58188	53.5154
64	3	0.6415	-2000
65	3	0.66626	54.5325
66	3	0.67232	55.0244
67	3	0.68137	-2000
68	3	0.69155	52.8773
69	3	0.70181	54.5487
70	3	0.70476	-2000
71	3	0.70553	55.0455
72	3	0.70705	54.3104
73	3	0.57274	53.2975
74	3	0.56563	52.5599
75	3	0.56286	-2000
76	3	0.55994	51.5349
77	3	0.5571	53.3205
78	3	0.55297	53.6454
79	3	0.55127	-2000
80	3	0.54837	53.6893
81	3	0.54202	51.4384
82	3	0.53884	52.9878
83	3	0.54028	-2000
84	3	0.54104	53.0576
85	3	0.58058	53.5672
86	3	0.642	-2000
87	3	0.66315	51.7784
88	3	0.66676	54.3042
89	3	0.67799	53.4597
90	3	0.68892	53.8896
91	3	0.69414	54.1486
92	3	0.69603	52.8423
93	3	0.70003	-2000
94	3	0.56017	54.1806
95	3	0.56005	-2000
96	3	0.55576	-2000
97	3	0.55261	53.1567
98	3	0.55099	49.967
99	3	0.54876	51.786
100	3	0.54096	51.3485
101	3	0.54112	-2000
102	3	0.53976	50.9523
103	3	0.53565	-2000
104	3	0.54047	50.6884
105	3	0.57522	51.9581
106	3	0.63453	54.1665
107	3	0.65945	51.3677
108	3	0.66504	55.2411
109	3	0.67767	-2000
110	3	0.68405	54.895
111	3	0.68861	53.1404
112	3	0.69094	53.6431
113	3	0.69087	-2000
114	3	0.55477	50.896
115	3	0.55574	-2000
116	3	0.5497	51.4544
117	3	0.54748	-2000
118	3	0.54015	51.6422
119	3	0.53899	50.4501
120	3	0.53712	52.9379
121	3	0.53627	52.4061
122	3	0.53087	51.3564
123	3	0.53264	52.9782
124	3	0.57162	49.7987
125	3	0.63026	53.2953
126	3	0.65394	54.4333
127	3	0.65561	54.7316
128	3	0.66569	-2000
129	3	0.67592	53.6708
130	3	0.68368	53.8851
131	3	0.68401	55.0465
132	3	0.55037	49.0563
133	3	0.54904	51.012
134	3	0.54226	50.9125
135	3	0.53629	-2000
136	3	0.53685	50.3662
137	3	0.53337	52.4449
138	3	0.53099	49.3659
139	3	0.52947	50.1614
140	3	0.52811	48.5712
141	3	0.56328	53.3429
142	3	0.62534	51.8991
143	3	0.64891	54.7037
144	3	0.65319	51.841
145	3	0.66173	55.0596
146	3	0.67382	51.7056
147	3	0.67474	51.5344
148	3	0.67686	55.3528
149	3	0.54202	50.8676
150	3	0.54048	50.6801
151	3	0.53933	50.766
152	3	0.53183	51.5126
153	3	0.5313	49.9803
154	3	0.52773	50.0687
155	3	0.524	52.4679
156	3	0.52161	48.7715
157	3	0.56102	51.7311
158	3	0.61916	51.1981
159	3	0.64533	53.4088
160	3	0.6449	-2000
161	3	0.65586	53.1715
162	3	0.66467	52.8439
163	3	0.66652	53.9558
164	3	0.5384	52.1409
165	3	0.53384	49.1963
166	3	0.52868	49.6485
167	3	0.52424	50.249
168	3	0.52154	50.1011
169	3	0.51938	48.6972
170	3	0.51564	49.3943
171	3	0.55485	52.1305
172	3	0.61081	51.4908
173	3	0.63781	52.3231
174	3	0.63995	52.9795
175	3	0.64653	52.3293
176	3	0.65293	55.2833
177	3	0.6589	52.2898
178	3	0.52825	48.2426
179	3	0.52673	52.2401
180	3	0.51959	50.1349
181	3	0.51622	-2000
182	3	0.51051	49.7091
183	3	0.51055	48.9007
184	3	0.54567	51.5591
185	3	0.60712	50.264
186	3	0.62926	53.3187
187	3	0.63181	54.8482
188	3	0.63975	52.6698
189	3	0.64414	53.8321
190	3	0.52152	49.5692
191	3	0.51654	49.3309
192	3	0.51264	51.1269
193	3	0.50224	48.2269
194	3	0.50206	49.5106
195	3	0.53966	50.746
196	3	0.59741	50.2942
197	3	0.62183	52.826
198	3	0.62193	53.5003
199	3	0.62822	53.7611
200	3	0.63284	55.7895
201	3	0.50913	49.5007
202	3	0.49996	49.9525
203	3	0.49325	48.3595
204	3	0.49455	49.0791
205	3	0.52749	49.1697
206	3	0.59255	53.3132
207	3	0.61132	54.4798
208	3	0.60918	55.0274
209	3	0.61496	54.2548
210	3	0.49329	49.8181
211	3	0.4869	49.5119
212	3	0.48181	49.7922
213	3	0.51564	50.4276
214	3	0.57833	53.0887
215	3	0.60084	52.4017
216	3	0.5998	52.5955
217	3	0.59396	53.687
218	3	0.48037	50.0804
219	3	0.47412	50.5834
220	3	0.50679	51.618
221	3	0.57027	52.7522
222	3	0.5874	56.4652
223	3	0.57903	53.0248
224	3	0.46701	49.9262
225	3	0.5018	52.8777
226	3	0.5599	52.8904
227	3	0.57138	55.089
228	3	0.56884	55.0485
229	3	0.53137	55.0483
230	3	0.57754	56.365
231	3	0.59416	56.6259
232	3	0.62699	58.9416
233	3	0.64825	56.7126
234	4	0.57962	47.5033
235	4	0.57462	48.0865
236	4	0.57034	48.9561
237	4	0.5662	48.6796
238	4	0.56711	47.1722
239	4	0.56354	47.7472
240	4	0.56265	44.9887
241	4	0.56243	46.083
242	4	0.55314	45.2712
243	4	0.55181	45.6327
244	4	0.54811	45.5635
245	4	0.54295	45.1979
246	4	0.53928	45.3517
247	4	0.5449	45.3705
